id,timestamp,sensor_id,total
71588,8/20/2020 18:52,277,902
71589,8/20/2020 18:52,283,902
71590,8/20/2020 18:57,265,121
71591,8/20/2020 18:57,271,121
71592,8/20/2020 18:57,277,902
71593,8/20/2020 18:57,283,902
71594,8/20/2020 19:02,265,121
71595,8/20/2020 19:02,271,121
71596,8/20/2020 19:02,277,906
71597,8/20/2020 19:02,283,906
71598,8/20/2020 19:07,265,121
71599,8/20/2020 19:07,271,121
71600,8/20/2020 19:07,277,907
71601,8/20/2020 19:07,283,907
71602,8/20/2020 19:12,265,122
71603,8/20/2020 19:12,271,122
71604,8/20/2020 19:12,277,910
71605,8/20/2020 19:12,283,910
71606,8/20/2020 19:17,265,122
71607,8/20/2020 19:17,271,122
71608,8/20/2020 19:17,277,910
71609,8/20/2020 19:17,283,910
71610,8/20/2020 19:22,265,122
71611,8/20/2020 19:22,271,122
71612,8/20/2020 19:22,277,917
71613,8/20/2020 19:22,283,917
71614,8/20/2020 19:27,265,122
71615,8/20/2020 19:27,271,122
71616,8/20/2020 19:27,277,919
71617,8/20/2020 19:27,283,919
71618,8/20/2020 19:32,265,123
71619,8/20/2020 19:32,271,123
71620,8/20/2020 19:32,277,921
71621,8/20/2020 19:32,283,921
71622,8/20/2020 19:37,265,123
71623,8/20/2020 19:37,271,123
71624,8/20/2020 19:37,277,922
71625,8/20/2020 19:37,283,922
71626,8/20/2020 19:42,265,123
71627,8/20/2020 19:42,271,123
71628,8/20/2020 19:42,277,924
71629,8/20/2020 19:42,283,924
71630,8/20/2020 19:47,265,123
71631,8/20/2020 19:47,271,123
71632,8/20/2020 19:47,277,924
71633,8/20/2020 19:47,283,924
71634,8/20/2020 19:52,265,123
71635,8/20/2020 19:52,271,123
71636,8/20/2020 19:52,277,924
71637,8/20/2020 19:52,283,924
71638,8/20/2020 19:57,265,125
71639,8/20/2020 19:57,271,125
71640,8/20/2020 19:57,277,930
71641,8/20/2020 19:57,283,930
71642,8/20/2020 20:02,265,126
71643,8/20/2020 20:02,271,126
71644,8/20/2020 20:02,277,932
71645,8/20/2020 20:02,283,932
71646,8/20/2020 20:07,265,126
71647,8/20/2020 20:07,271,126
71648,8/20/2020 20:07,277,936
71649,8/20/2020 20:07,283,936
71650,8/20/2020 20:12,265,126
71651,8/20/2020 20:12,271,126
71652,8/20/2020 20:12,277,941
71653,8/20/2020 20:12,283,941
71654,8/20/2020 20:17,265,127
71655,8/20/2020 20:17,271,127
71656,8/20/2020 20:17,277,945
71657,8/20/2020 20:17,283,945
71658,8/20/2020 20:22,265,127
71659,8/20/2020 20:22,271,127
71660,8/20/2020 20:22,277,948
71661,8/20/2020 20:22,283,948
71662,8/20/2020 20:27,265,127
71663,8/20/2020 20:27,271,127
71664,8/20/2020 20:27,277,951
71665,8/20/2020 20:27,283,951
71666,8/20/2020 20:32,265,127
71667,8/20/2020 20:32,271,127
71668,8/20/2020 20:32,277,951
71669,8/20/2020 20:32,283,951
71670,8/20/2020 20:37,265,127
71671,8/20/2020 20:37,271,127
71672,8/20/2020 20:37,277,951
71673,8/20/2020 20:37,283,951
71674,8/20/2020 20:42,265,127
71675,8/20/2020 20:42,271,127
71676,8/20/2020 20:42,277,954
71677,8/20/2020 20:42,283,954
71678,8/20/2020 20:47,265,127
71679,8/20/2020 20:47,271,127
71680,8/20/2020 20:47,277,954
71681,8/20/2020 20:47,283,954
71682,8/20/2020 20:52,265,127
71683,8/20/2020 20:52,271,127
71684,8/20/2020 20:52,277,954
71685,8/20/2020 20:52,283,954
71686,8/20/2020 20:57,265,127
71687,8/20/2020 20:57,271,127
71688,8/20/2020 20:57,277,957
71689,8/20/2020 20:57,283,957
71690,8/20/2020 21:02,265,0
71691,8/20/2020 21:02,271,0
71692,8/20/2020 21:02,277,0
71693,8/20/2020 21:02,283,0
71694,8/20/2020 21:07,265,0
71695,8/20/2020 21:07,271,0
71696,8/20/2020 21:07,277,0
71697,8/20/2020 21:07,283,0
71698,8/20/2020 21:12,265,0
71699,8/20/2020 21:12,271,0
71700,8/20/2020 21:12,277,1
71701,8/20/2020 21:12,283,1
71702,8/20/2020 21:17,265,0
71703,8/20/2020 21:17,271,0
71704,8/20/2020 21:17,277,2
71705,8/20/2020 21:17,283,2
71706,8/20/2020 21:22,265,0
71707,8/20/2020 21:22,271,0
71708,8/20/2020 21:22,277,2
71709,8/20/2020 21:22,283,2
71710,8/20/2020 21:27,265,0
71711,8/20/2020 21:27,271,0
71712,8/20/2020 21:27,277,2
71713,8/20/2020 21:27,283,2
71714,8/20/2020 21:32,265,0
71715,8/20/2020 21:32,271,0
71716,8/20/2020 21:32,277,3
71717,8/20/2020 21:32,283,3
71718,8/20/2020 21:37,265,0
71719,8/20/2020 21:37,271,0
71720,8/20/2020 21:37,277,4
71721,8/20/2020 21:37,283,4
71722,8/20/2020 21:42,265,2
71723,8/20/2020 21:42,271,2
71724,8/20/2020 21:42,277,4
71725,8/20/2020 21:42,283,4
71726,8/20/2020 21:47,265,2
71727,8/20/2020 21:47,271,2
71728,8/20/2020 21:47,277,6
71729,8/20/2020 21:47,283,6
71730,8/20/2020 21:52,265,2
71731,8/20/2020 21:52,271,2
71732,8/20/2020 21:52,277,10
71733,8/20/2020 21:52,283,10
71734,8/20/2020 21:57,265,2
71735,8/20/2020 21:57,271,2
71736,8/20/2020 21:57,277,10
71737,8/20/2020 21:57,283,10
71738,8/20/2020 22:02,265,2
71739,8/20/2020 22:02,271,2
71740,8/20/2020 22:02,277,11
71741,8/20/2020 22:02,283,11
71742,8/20/2020 22:07,265,2
71743,8/20/2020 22:07,271,2
71744,8/20/2020 22:07,277,11
71745,8/20/2020 22:07,283,11
71746,8/20/2020 22:12,265,2
71747,8/20/2020 22:12,271,2
71748,8/20/2020 22:12,277,11
71749,8/20/2020 22:12,283,11
71750,8/20/2020 22:17,265,2
71751,8/20/2020 22:17,271,2
71752,8/20/2020 22:17,277,11
71753,8/20/2020 22:17,283,11
71754,8/20/2020 22:22,265,2
71755,8/20/2020 22:22,271,2
71756,8/20/2020 22:22,277,13
71757,8/20/2020 22:22,283,13
71758,8/20/2020 22:27,265,2
71759,8/20/2020 22:27,271,2
71760,8/20/2020 22:27,277,13
71761,8/20/2020 22:27,283,13
71762,8/20/2020 22:32,265,2
71763,8/20/2020 22:32,271,2
71764,8/20/2020 22:32,277,15
71765,8/20/2020 22:32,283,15
76651,8/26/2020 12:56,265,31
77186,8/26/2020 16:17,277,686
77732,8/31/2020 9:12,271,260
78299,8/31/2020 12:47,277,345
78859,8/31/2020 16:31,277,345
79404,8/31/2020 20:09,277,345
79984,9/1/2020 0:01,283,0
80536,9/1/2020 3:43,265,0
81080,9/1/2020 7:21,306,0
81635,9/1/2020 11:05,306,0
82196,9/1/2020 14:49,271,537
82752,9/1/2020 19:01,283,386
82753,9/1/2020 19:03,306,0
83319,9/1/2020 22:49,265,84
83863,9/2/2020 2:27,306,0
84407,9/2/2020 6:03,283,36
84408,9/2/2020 6:05,306,0
71766,8/20/2020 22:37,265,2
71767,8/20/2020 22:37,271,2
71768,8/20/2020 22:37,277,15
71769,8/20/2020 22:37,283,15
71770,8/20/2020 22:42,265,2
71771,8/20/2020 22:42,271,2
71772,8/20/2020 22:42,277,16
71773,8/20/2020 22:42,283,16
71774,8/20/2020 22:47,265,2
71775,8/20/2020 22:47,271,2
71776,8/20/2020 22:47,277,16
71777,8/20/2020 22:47,283,16
71778,8/20/2020 22:52,265,2
71779,8/20/2020 22:52,271,2
71780,8/20/2020 22:52,277,16
71781,8/20/2020 22:52,283,16
71782,8/20/2020 22:57,265,2
71783,8/20/2020 22:57,271,2
71784,8/20/2020 22:57,277,19
71785,8/20/2020 22:57,283,19
71786,8/20/2020 23:02,265,2
71787,8/20/2020 23:02,271,2
71788,8/20/2020 23:02,277,21
71789,8/20/2020 23:02,283,21
71790,8/20/2020 23:07,265,2
71791,8/20/2020 23:07,271,2
71792,8/20/2020 23:07,277,21
71793,8/20/2020 23:07,283,21
71794,8/20/2020 23:12,265,2
71795,8/20/2020 23:12,271,2
71796,8/20/2020 23:12,277,23
71797,8/20/2020 23:12,283,23
71798,8/20/2020 23:17,265,2
71799,8/20/2020 23:17,271,2
71800,8/20/2020 23:17,277,23
71801,8/20/2020 23:17,283,23
71802,8/20/2020 23:22,265,2
71803,8/20/2020 23:22,271,2
71804,8/20/2020 23:22,277,24
71805,8/20/2020 23:22,283,24
71806,8/20/2020 23:27,265,2
71807,8/20/2020 23:27,271,2
71808,8/20/2020 23:27,277,24
71809,8/20/2020 23:27,283,24
71810,8/20/2020 23:32,265,2
71811,8/20/2020 23:32,271,2
71812,8/20/2020 23:32,277,27
71813,8/20/2020 23:32,283,27
71814,8/20/2020 23:37,265,3
71815,8/20/2020 23:37,271,3
71816,8/20/2020 23:37,277,27
71817,8/20/2020 23:37,283,27
71818,8/20/2020 23:42,265,3
71819,8/20/2020 23:42,271,3
71820,8/20/2020 23:42,277,29
71821,8/20/2020 23:42,283,29
71822,8/20/2020 23:47,265,3
71823,8/20/2020 23:47,271,3
71824,8/20/2020 23:47,277,30
71825,8/20/2020 23:47,283,30
71826,8/20/2020 23:52,265,3
71827,8/20/2020 23:52,271,3
71828,8/20/2020 23:52,277,31
71829,8/20/2020 23:52,283,31
71830,8/20/2020 23:57,265,3
71831,8/20/2020 23:57,271,3
71832,8/20/2020 23:57,277,31
71833,8/20/2020 23:57,283,31
71834,8/21/2020 0:02,265,3
71835,8/21/2020 0:02,271,3
71836,8/21/2020 0:02,277,31
71837,8/21/2020 0:02,283,31
71838,8/21/2020 0:07,265,3
71839,8/21/2020 0:07,271,3
71840,8/21/2020 0:07,277,31
71841,8/21/2020 0:07,283,31
71842,8/21/2020 0:12,265,3
71843,8/21/2020 0:12,271,3
71844,8/21/2020 0:12,277,31
71845,8/21/2020 0:12,283,31
71846,8/21/2020 0:17,265,3
71847,8/21/2020 0:17,271,3
71848,8/21/2020 0:17,277,31
71849,8/21/2020 0:17,283,31
71850,8/21/2020 0:22,265,3
71851,8/21/2020 0:22,271,3
71852,8/21/2020 0:22,277,31
71853,8/21/2020 0:22,283,31
71854,8/21/2020 0:27,265,3
71855,8/21/2020 0:27,271,3
71856,8/21/2020 0:27,277,31
71857,8/21/2020 0:27,283,31
71858,8/21/2020 0:32,265,3
71859,8/21/2020 0:32,271,3
71860,8/21/2020 0:32,277,31
71861,8/21/2020 0:32,283,31
71862,8/21/2020 0:37,265,3
71863,8/21/2020 0:37,271,3
71864,8/21/2020 0:37,277,31
71865,8/21/2020 0:37,283,31
71866,8/21/2020 0:42,265,3
71867,8/21/2020 0:42,271,3
71868,8/21/2020 0:42,277,32
71869,8/21/2020 0:42,283,32
71870,8/21/2020 0:47,265,3
71871,8/21/2020 0:47,271,3
71872,8/21/2020 0:47,277,32
71873,8/21/2020 0:47,283,32
71874,8/21/2020 0:52,265,3
71875,8/21/2020 0:52,271,3
71876,8/21/2020 0:52,277,33
71877,8/21/2020 0:52,283,33
71878,8/21/2020 0:57,265,3
71879,8/21/2020 0:57,271,3
71880,8/21/2020 0:57,277,33
71881,8/21/2020 0:57,283,33
71882,8/21/2020 1:02,265,3
71883,8/21/2020 1:02,271,3
71884,8/21/2020 1:02,277,33
71885,8/21/2020 1:02,283,33
71886,8/21/2020 1:07,265,3
71887,8/21/2020 1:07,271,3
71888,8/21/2020 1:07,277,33
71889,8/21/2020 1:07,283,33
71890,8/21/2020 1:12,265,3
71891,8/21/2020 1:12,271,3
71892,8/21/2020 1:12,277,33
71893,8/21/2020 1:12,283,33
71894,8/21/2020 1:17,265,3
71895,8/21/2020 1:17,271,3
71896,8/21/2020 1:17,277,33
71897,8/21/2020 1:17,283,33
71898,8/21/2020 1:22,265,3
71899,8/21/2020 1:22,271,3
71900,8/21/2020 1:22,277,33
71901,8/21/2020 1:22,283,33
71902,8/21/2020 1:27,265,3
71903,8/21/2020 1:27,271,3
71904,8/21/2020 1:27,277,33
71905,8/21/2020 1:27,283,33
71906,8/21/2020 1:32,265,3
71907,8/21/2020 1:32,271,3
71908,8/21/2020 1:32,277,33
71909,8/21/2020 1:32,283,33
71910,8/21/2020 1:37,265,3
71911,8/21/2020 1:37,271,3
71912,8/21/2020 1:37,277,35
71913,8/21/2020 1:37,283,35
71914,8/21/2020 1:42,265,3
71915,8/21/2020 1:42,271,3
71916,8/21/2020 1:42,277,36
71917,8/21/2020 1:42,283,36
71918,8/21/2020 1:47,265,3
71919,8/21/2020 1:47,271,3
71920,8/21/2020 1:47,277,36
71921,8/21/2020 1:47,283,36
71922,8/21/2020 1:52,265,3
71923,8/21/2020 1:52,271,3
71924,8/21/2020 1:52,277,38
71925,8/21/2020 1:52,283,38
71926,8/21/2020 1:57,265,3
71927,8/21/2020 1:57,271,3
71928,8/21/2020 1:57,277,39
71929,8/21/2020 1:57,283,39
71930,8/21/2020 2:02,265,3
71931,8/21/2020 2:02,271,3
71932,8/21/2020 2:02,277,42
71933,8/21/2020 2:02,283,42
71934,8/21/2020 2:07,265,3
71935,8/21/2020 2:07,271,3
71936,8/21/2020 2:07,277,48
71937,8/21/2020 2:07,283,48
71938,8/21/2020 2:12,265,4
71939,8/21/2020 2:12,271,4
71940,8/21/2020 2:12,277,51
71941,8/21/2020 2:12,283,51
71942,8/21/2020 2:17,265,4
71943,8/21/2020 2:17,271,4
71944,8/21/2020 2:17,277,54
71945,8/21/2020 2:17,283,54
71946,8/21/2020 2:22,265,4
71947,8/21/2020 2:22,271,4
71948,8/21/2020 2:22,277,57
71949,8/21/2020 2:22,283,57
71950,8/21/2020 2:27,265,4
71951,8/21/2020 2:27,271,4
71952,8/21/2020 2:27,277,60
71953,8/21/2020 2:27,283,60
71954,8/21/2020 2:32,265,4
71955,8/21/2020 2:32,271,4
71956,8/21/2020 2:32,277,61
71957,8/21/2020 2:32,283,61
71958,8/21/2020 2:37,265,4
71959,8/21/2020 2:37,271,4
71960,8/21/2020 2:37,277,67
71961,8/21/2020 2:37,283,67
71962,8/21/2020 2:42,265,4
71963,8/21/2020 2:42,271,4
71964,8/21/2020 2:42,277,71
71965,8/21/2020 2:42,283,71
71966,8/21/2020 2:47,265,4
71967,8/21/2020 2:47,271,4
71968,8/21/2020 2:47,277,73
71969,8/21/2020 2:47,283,73
71970,8/21/2020 2:52,265,4
71971,8/21/2020 2:52,271,4
71972,8/21/2020 2:52,277,77
71973,8/21/2020 2:52,283,77
71974,8/21/2020 2:57,265,4
71975,8/21/2020 2:57,271,4
71976,8/21/2020 2:57,277,80
71977,8/21/2020 2:57,283,80
71978,8/21/2020 3:02,265,4
71979,8/21/2020 3:02,271,4
71980,8/21/2020 3:02,277,81
71981,8/21/2020 3:02,283,81
71982,8/21/2020 3:07,265,4
71983,8/21/2020 3:07,271,4
71984,8/21/2020 3:07,277,87
71985,8/21/2020 3:07,283,87
71986,8/21/2020 3:12,265,4
71987,8/21/2020 3:12,271,4
71988,8/21/2020 3:12,277,89
71989,8/21/2020 3:12,283,89
71990,8/21/2020 3:17,265,4
71991,8/21/2020 3:17,271,4
71992,8/21/2020 3:17,277,94
71993,8/21/2020 3:17,283,94
71994,8/21/2020 3:22,265,5
71995,8/21/2020 3:22,271,5
71996,8/21/2020 3:22,277,97
71997,8/21/2020 3:22,283,97
71998,8/21/2020 3:27,265,5
71999,8/21/2020 3:27,271,5
72000,8/21/2020 3:27,277,100
72001,8/21/2020 3:27,283,100
72002,8/21/2020 3:32,265,5
72003,8/21/2020 3:32,271,5
72004,8/21/2020 3:32,277,103
72005,8/21/2020 3:32,283,103
72006,8/21/2020 3:37,265,6
72007,8/21/2020 3:37,271,6
72008,8/21/2020 3:37,277,106
72009,8/21/2020 3:37,283,106
72010,8/21/2020 3:42,265,6
72011,8/21/2020 3:42,271,6
72012,8/21/2020 3:42,277,110
72013,8/21/2020 3:42,283,110
72014,8/21/2020 3:47,265,6
72015,8/21/2020 3:47,271,6
72016,8/21/2020 3:47,277,113
72017,8/21/2020 3:47,283,113
72018,8/21/2020 3:52,265,6
72019,8/21/2020 3:52,271,6
72020,8/21/2020 3:52,277,116
72021,8/21/2020 3:52,283,116
72022,8/21/2020 3:57,265,6
72023,8/21/2020 3:57,271,6
72024,8/21/2020 3:57,277,121
72025,8/21/2020 3:57,283,121
72026,8/21/2020 4:02,265,7
72027,8/21/2020 4:02,271,7
72028,8/21/2020 4:02,277,124
72029,8/21/2020 4:02,283,124
72030,8/21/2020 4:07,265,7
72031,8/21/2020 4:07,271,7
72032,8/21/2020 4:07,277,130
72033,8/21/2020 4:07,283,130
72034,8/21/2020 4:12,265,8
72035,8/21/2020 4:12,271,8
72036,8/21/2020 4:12,277,134
72037,8/21/2020 4:12,283,134
72038,8/21/2020 4:17,265,8
72039,8/21/2020 4:17,271,8
72040,8/21/2020 4:17,277,137
72041,8/21/2020 4:17,283,137
72042,8/21/2020 4:22,265,8
72043,8/21/2020 4:22,271,8
72044,8/21/2020 4:22,277,139
72045,8/21/2020 4:22,283,139
72046,8/21/2020 4:27,265,9
72047,8/21/2020 4:27,271,9
72048,8/21/2020 4:27,277,143
72049,8/21/2020 4:27,283,143
72050,8/21/2020 4:32,265,9
72051,8/21/2020 4:32,271,9
72052,8/21/2020 4:32,277,148
72053,8/21/2020 4:32,283,148
72054,8/21/2020 4:37,265,10
72055,8/21/2020 4:37,271,10
72056,8/21/2020 4:37,277,152
72057,8/21/2020 4:37,283,152
72058,8/21/2020 4:42,265,10
72059,8/21/2020 4:42,271,10
72060,8/21/2020 4:42,277,155
72061,8/21/2020 4:42,283,155
72062,8/21/2020 4:47,265,10
72063,8/21/2020 4:47,271,10
72064,8/21/2020 4:47,277,158
72065,8/21/2020 4:47,283,158
72066,8/21/2020 4:52,265,10
72067,8/21/2020 4:52,271,10
72068,8/21/2020 4:52,277,159
72069,8/21/2020 4:52,283,159
72070,8/21/2020 4:57,265,10
72071,8/21/2020 4:57,271,10
72072,8/21/2020 4:57,277,162
72073,8/21/2020 4:57,283,162
72074,8/21/2020 5:02,265,10
72075,8/21/2020 5:02,271,10
72076,8/21/2020 5:02,277,164
72077,8/21/2020 5:02,283,164
72078,8/21/2020 5:07,265,10
72079,8/21/2020 5:07,271,10
72080,8/21/2020 5:07,277,166
72081,8/21/2020 5:07,283,166
72082,8/21/2020 5:12,265,10
72083,8/21/2020 5:12,271,10
72084,8/21/2020 5:12,277,169
72085,8/21/2020 5:12,283,169
72086,8/21/2020 5:17,265,10
72087,8/21/2020 5:17,271,10
72088,8/21/2020 5:17,277,173
72089,8/21/2020 5:17,283,173
72090,8/21/2020 5:22,265,11
72091,8/21/2020 5:22,271,11
72092,8/21/2020 5:22,277,177
72093,8/21/2020 5:22,283,177
72094,8/21/2020 5:27,265,11
72095,8/21/2020 5:27,271,11
72096,8/21/2020 5:27,277,177
72097,8/21/2020 5:27,283,177
72098,8/21/2020 5:32,265,11
72099,8/21/2020 5:32,271,11
72100,8/21/2020 5:32,277,180
72101,8/21/2020 5:32,283,180
72102,8/21/2020 5:37,265,11
72103,8/21/2020 5:37,271,11
72104,8/21/2020 5:37,277,182
72105,8/21/2020 5:37,283,182
72106,8/21/2020 5:42,265,11
72107,8/21/2020 5:42,271,11
72108,8/21/2020 5:42,277,186
72109,8/21/2020 5:42,283,186
72110,8/21/2020 5:47,265,11
72111,8/21/2020 5:47,271,11
72112,8/21/2020 5:47,277,187
72113,8/21/2020 5:47,283,187
72114,8/21/2020 5:52,265,11
72115,8/21/2020 5:52,271,11
72116,8/21/2020 5:52,277,189
72117,8/21/2020 5:52,283,189
72118,8/21/2020 5:57,265,11
72119,8/21/2020 5:57,271,11
72120,8/21/2020 5:57,277,191
72121,8/21/2020 5:57,283,191
72122,8/21/2020 6:02,265,11
72123,8/21/2020 6:02,271,11
72124,8/21/2020 6:02,277,193
72125,8/21/2020 6:02,283,193
72126,8/21/2020 6:07,265,11
72127,8/21/2020 6:07,271,11
72128,8/21/2020 6:07,277,195
72129,8/21/2020 6:07,283,195
72130,8/21/2020 6:12,265,11
72131,8/21/2020 6:12,271,11
72132,8/21/2020 6:12,277,197
72133,8/21/2020 6:12,283,197
72134,8/21/2020 6:17,265,11
72135,8/21/2020 6:17,271,11
72136,8/21/2020 6:17,277,200
72137,8/21/2020 6:17,283,200
72138,8/21/2020 6:22,265,11
72139,8/21/2020 6:22,271,11
72140,8/21/2020 6:22,277,201
72141,8/21/2020 6:22,283,201
72142,8/21/2020 6:27,265,12
72143,8/21/2020 6:27,271,12
72144,8/21/2020 6:27,277,203
72145,8/21/2020 6:27,283,203
72146,8/21/2020 6:32,265,13
72147,8/21/2020 6:32,271,13
72148,8/21/2020 6:32,277,205
72149,8/21/2020 6:32,283,205
72150,8/21/2020 6:37,265,13
72151,8/21/2020 6:37,271,13
72152,8/21/2020 6:37,277,207
72153,8/21/2020 6:37,283,207
72154,8/21/2020 6:42,265,13
72155,8/21/2020 6:42,271,13
72156,8/21/2020 6:42,277,210
72157,8/21/2020 6:42,283,210
72158,8/21/2020 6:47,265,13
72159,8/21/2020 6:47,271,13
72160,8/21/2020 6:47,277,215
72161,8/21/2020 6:47,283,215
72162,8/21/2020 6:52,265,13
72163,8/21/2020 6:52,271,13
72164,8/21/2020 6:52,277,220
72165,8/21/2020 6:52,283,220
72166,8/21/2020 6:57,265,13
72167,8/21/2020 6:57,271,13
72168,8/21/2020 6:57,277,221
72169,8/21/2020 6:57,283,221
72170,8/21/2020 7:02,265,13
72171,8/21/2020 7:02,271,13
72172,8/21/2020 7:02,277,224
72173,8/21/2020 7:02,283,224
72174,8/21/2020 7:07,265,13
72175,8/21/2020 7:07,271,13
72176,8/21/2020 7:07,277,228
72177,8/21/2020 7:07,283,228
72178,8/21/2020 7:12,265,13
72179,8/21/2020 7:12,271,13
72180,8/21/2020 7:12,277,230
72181,8/21/2020 7:12,283,230
72182,8/21/2020 7:17,265,13
72183,8/21/2020 7:17,271,13
72184,8/21/2020 7:17,277,232
72185,8/21/2020 7:17,283,232
72186,8/21/2020 7:22,265,13
72187,8/21/2020 7:22,271,13
72188,8/21/2020 7:22,277,240
72189,8/21/2020 7:22,283,240
76652,8/26/2020 12:57,265,31
77187,8/26/2020 16:17,283,319
77733,8/31/2020 9:12,277,260
78300,8/31/2020 12:47,283,125
78301,8/31/2020 12:49,306,0
78860,8/31/2020 16:31,283,125
79405,8/31/2020 20:09,283,125
79985,9/1/2020 0:03,306,0
80537,9/1/2020 3:43,271,0
81081,9/1/2020 7:21,265,0
81636,9/1/2020 11:05,265,26
82197,9/1/2020 14:49,277,537
82754,9/1/2020 19:03,265,67
83320,9/1/2020 22:49,271,900
83864,9/2/2020 2:27,265,1
84409,9/2/2020 6:05,265,8
72190,8/21/2020 7:27,265,13
72191,8/21/2020 7:27,271,13
72192,8/21/2020 7:27,277,243
72193,8/21/2020 7:27,283,243
72194,8/21/2020 7:32,265,13
72195,8/21/2020 7:32,271,13
72196,8/21/2020 7:32,277,247
72197,8/21/2020 7:32,283,247
72198,8/21/2020 7:37,265,13
72199,8/21/2020 7:37,271,13
72200,8/21/2020 7:37,277,249
72201,8/21/2020 7:37,283,249
72202,8/21/2020 7:42,265,14
72203,8/21/2020 7:42,271,14
72204,8/21/2020 7:42,277,256
72205,8/21/2020 7:42,283,256
72206,8/21/2020 7:47,265,15
72207,8/21/2020 7:47,271,15
72208,8/21/2020 7:47,277,260
72209,8/21/2020 7:47,283,260
72210,8/21/2020 7:52,265,15
72211,8/21/2020 7:52,271,15
72212,8/21/2020 7:52,277,261
72213,8/21/2020 7:52,283,261
72214,8/21/2020 7:57,265,15
72215,8/21/2020 7:57,271,15
72216,8/21/2020 7:57,277,265
72217,8/21/2020 7:57,283,265
72218,8/21/2020 8:02,265,15
72219,8/21/2020 8:02,271,15
72220,8/21/2020 8:02,277,272
72221,8/21/2020 8:02,283,272
72222,8/21/2020 8:07,265,15
72223,8/21/2020 8:07,271,15
72224,8/21/2020 8:07,277,274
72225,8/21/2020 8:07,283,274
72226,8/21/2020 8:12,265,15
72227,8/21/2020 8:12,271,15
72228,8/21/2020 8:12,277,279
72229,8/21/2020 8:12,283,279
72230,8/21/2020 8:17,265,15
72231,8/21/2020 8:17,271,15
72232,8/21/2020 8:17,277,289
72233,8/21/2020 8:17,283,289
72234,8/21/2020 8:22,265,15
72235,8/21/2020 8:22,271,15
72236,8/21/2020 8:22,277,291
72237,8/21/2020 8:22,283,291
72238,8/21/2020 8:27,265,16
72239,8/21/2020 8:27,271,16
72240,8/21/2020 8:27,277,293
72241,8/21/2020 8:27,283,293
72242,8/21/2020 8:32,265,16
72243,8/21/2020 8:32,271,16
72244,8/21/2020 8:32,277,294
72245,8/21/2020 8:32,283,294
72246,8/21/2020 8:37,265,17
72247,8/21/2020 8:37,271,17
72248,8/21/2020 8:37,277,294
72249,8/21/2020 8:37,283,294
72250,8/21/2020 8:42,265,18
72251,8/21/2020 8:42,271,18
72252,8/21/2020 8:42,277,298
72253,8/21/2020 8:42,283,298
72254,8/21/2020 8:47,265,18
72255,8/21/2020 8:47,271,18
72256,8/21/2020 8:47,277,301
72257,8/21/2020 8:47,283,301
72258,8/21/2020 8:52,265,18
72259,8/21/2020 8:52,271,18
72260,8/21/2020 8:52,277,304
72261,8/21/2020 8:52,283,304
72262,8/21/2020 8:57,265,18
72263,8/21/2020 8:57,271,18
72264,8/21/2020 8:57,277,307
72265,8/21/2020 8:57,283,307
72266,8/21/2020 9:02,265,18
72267,8/21/2020 9:02,271,18
72268,8/21/2020 9:02,277,307
72269,8/21/2020 9:02,283,307
72270,8/21/2020 9:07,265,19
72271,8/21/2020 9:07,271,19
72272,8/21/2020 9:07,277,309
72273,8/21/2020 9:07,283,309
72274,8/21/2020 9:12,265,19
72275,8/21/2020 9:12,271,19
72276,8/21/2020 9:12,277,313
72277,8/21/2020 9:12,283,313
72278,8/21/2020 9:17,265,19
72279,8/21/2020 9:17,271,19
72280,8/21/2020 9:17,277,318
72281,8/21/2020 9:17,283,318
72282,8/21/2020 9:22,265,20
72283,8/21/2020 9:22,271,20
72284,8/21/2020 9:22,277,322
72285,8/21/2020 9:22,283,322
72286,8/21/2020 9:27,265,21
72287,8/21/2020 9:27,271,21
72288,8/21/2020 9:27,277,323
72289,8/21/2020 9:27,283,323
72290,8/21/2020 9:32,265,21
72291,8/21/2020 9:32,271,21
72292,8/21/2020 9:32,277,328
72293,8/21/2020 9:32,283,328
72294,8/21/2020 9:37,265,21
72295,8/21/2020 9:37,271,21
72296,8/21/2020 9:37,277,332
72297,8/21/2020 9:37,283,332
72298,8/21/2020 9:42,265,21
72299,8/21/2020 9:42,271,21
72300,8/21/2020 9:42,277,333
72301,8/21/2020 9:42,283,333
72302,8/21/2020 9:47,265,22
72303,8/21/2020 9:47,271,22
72304,8/21/2020 9:47,277,336
72305,8/21/2020 9:47,283,336
72306,8/21/2020 9:52,265,23
72307,8/21/2020 9:52,271,23
72308,8/21/2020 9:52,277,338
72309,8/21/2020 9:52,283,338
72310,8/21/2020 9:57,265,23
72311,8/21/2020 9:57,271,23
72312,8/21/2020 9:57,277,345
72313,8/21/2020 9:57,283,345
72314,8/21/2020 10:02,265,23
72315,8/21/2020 10:02,271,23
72316,8/21/2020 10:02,277,354
72317,8/21/2020 10:02,283,354
72318,8/21/2020 10:07,265,23
72319,8/21/2020 10:07,271,23
72320,8/21/2020 10:07,277,362
72321,8/21/2020 10:07,283,362
72322,8/21/2020 10:12,265,23
72323,8/21/2020 10:12,271,23
72324,8/21/2020 10:12,277,367
72325,8/21/2020 10:12,283,367
72326,8/21/2020 10:17,265,24
72327,8/21/2020 10:17,271,24
72328,8/21/2020 10:17,277,374
72329,8/21/2020 10:17,283,374
72330,8/21/2020 10:22,265,24
